track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw
2850,2024-12-17 12,47.5,190.75,nan,0,0,23.3,630.0,4.253,38.2,53.0,960.8,1009.1472994419137,48.314901980976174,976.9795622256427,16.147164764705167,85.22802734375,6.2412545025757655,5398.17724609375,668.5747497634757,284.2380900425024,-438.73046875,2.6557302474975586,7.624871826171898,-42.233890533447266,-88.94659423828125,19.29
2848,2024-12-17 12,48.75,222.25,nan,0,0,22.1,470.0,4.887,39.1,43.5,985.6,1004.7012382481593,19.082952115346757,1005.8032157762409,20.184929643428404,171.83740234375,24.609811683063022,5475.041015625,1698.9264404336934,282.7286245984456,-291.67919921875,1.8644113540649414,8.838311767578148,-44.598697662353516,-320.5345764160156,19.54
2851,2024-12-19 06,41.5,175.25,0.0,1,1,15.9,220.0,6.939,40.8,74.1,983.3,1012.3729443114476,29.100544409103804,977.7665559438802,-5.505843958463515,29.0283203125,-142.68676171972447,5423.64306640625,719.6204183062121,310.05298416658667,-361.9775390625,7.15410041809082,13.170526123046898,-306.4468078613281,-404.474853515625,22.27
2850,2024-12-19 06,53.75,187.75,nan,0,0,23.6,820.0,3.884,35.5,50.2,961.3,1001.0531235499002,39.71962745615019,974.2378899143062,12.904393820556152,58.06494140625,90.1916634808535,5296.1630859375,1636.3023075567924,234.89967348157074,-361.9775390625,3.0540478229522705,4.698510742187523,-23.91533851623535,-79.25687408447266,13.02
2853,2024-12-21 12,58.0,186.5,nan,0,0,10.2,540.0,2.031,18.6,43.1,981.2,1026.4300352632877,45.197003036725164,959.9866187841053,-21.246413442457197,48.50732421875,124.68441414950723,5272.791015625,1539.474771637524,197.53202512079838,-327.88330078125,5.7908501625061035,3.5001770019531477,75.43072509765625,-134.5435333251953,16.14
2889,2024-12-28 18,45.25,188.25,18.0,1,1,22.8,420.0,5.455,42.1,60.3,979.5,1011.6899255031494,32.227217983618175,999.2296417746929,19.766934255161686,128.20703125,-63.184918366950626,5478.49267578125,1999.2977502448996,286.87736254448134,-481.93310546875,4.1366286277771,8.883355712890648,-145.34185791015625,-325.5588684082031,26.3
2896,2024-12-31 00,40.25,182.5,6.0,1,1,26.2,230.0,10.367,53.5,82.0,979.2,1021.2152103345888,42.039734260370096,988.9347232078087,9.759247133589952,117.20947265625,55.799860734113594,5512.03564453125,1408.6819334682407,304.5896721364624,-378.80029296875,3.946650743484497,12.355889892578148,-194.9353485107422,-471.0430908203125,25.91
2908,2025-01-04 12,47.0,172.75,nan,0,0,20.6,830.0,3.397,33.9,58.0,969.5,1016.2425138404167,46.70125407479168,971.8304152798524,2.2891555142274456,10.890625,-30.824368019335843,5304.78271484375,584.1113141244625,181.86009041394448,-333.1318359375,6.9695563316345215,5.038568115234398,175.51797485351562,-114.56015014648438,18.22
2919,2025-01-06 12,49.0,211.0,12.0,1,1,30.0,500.0,6.173,47.1,68.5,968.2,989.5218787498421,21.34328988265463,1004.6671255851813,36.48853671799384,221.79541015625,220.30802208628847,5498.287109375,1996.0657491471427,249.53007711758517,-347.06103515625,1.7248828411102295,7.135797119140648,-82.90028381347656,-319.40057373046875,27.28
2929,2025-01-09 18,46.25,165.0,nan,0,0,10.7,330.0,3.204,26.6,52.3,988.0,1026.7153522862595,38.69991039172828,959.47621334691,-28.539228547621292,-120.4169921875,-54.7005360520026,5209.73486328125,1996.3379688940772,247.77106642258394,-390.56689453125,7.065776348114014,4.665948486328148,-85.0357437133789,-113.4273681640625,14.24
2941,2025-01-12 06,39.25,179.75,nan,0,0,9.5,290.0,3.113,26.6,52.7,997.9,1022.4462186714474,24.541860761291105,990.2017398385034,-7.702618071652864,-85.87890625,119.8196251359483,5321.05419921875,1998.314152918336,329.3365370375816,-390.10302734375,4.737179279327393,12.817620849609398,-367.9947509765625,-506.2640075683594,13.72
2954,2025-01-15 18,38.75,154.5,18.0,1,1,11.4,400.0,2.848,27.5,54.4,997.8,1024.6708985013336,26.875488345083568,976.6903924588369,-21.105017697413132,-12.43603515625,-22.336200816391578,5383.53076171875,755.3515524622876,310.5247308586195,-424.376953125,12.31846809387207,12.648095703125023,-555.9503784179688,-543.542236328125,10.82
2953,2025-01-15 18,54.75,224.25,nan,0,0,21.6,410.0,5.173,37.8,48.2,1000.2,1028.9903090853045,28.78413232749199,1006.2520421465694,6.045865388756852,151.419921875,128.2901171832647,5416.767578125,721.2024906175183,270.0,-96.26025390625,7.450743675231934,7.200341796875023,-216.44424438476562,-418.5541076660156,21.96
2963,2025-01-18 00,32.25,209.0,nan,0,0,5.9,370.0,1.584,18.8,36.5,1009.7,1018.6573198576918,8.984834506129346,1018.2984114997099,8.625926148147414,50.978515625,19.54131791140629,5570.04248046875,1990.6580365890745,306.8485138928081,-274.8681640625,3.547534704208374,18.078027343750023,-100.0613784790039,-170.1221923828125,8.22
2962,2025-01-18 00,44.5,157.25,nan,0,0,25.1,470.0,5.386,43.3,55.0,986.1,1026.868370167886,40.72084819522979,981.8427337674082,-4.304788205248087,-147.05419921875,-32.84656929940717,5183.5712890625,211.53894083171303,238.07191969000354,-364.3994140625,10.729681015014648,2.9529357910156477,-17.644290924072266,-246.74732971191406,22.33
2970,2025-01-21 18,57.75,172.5,nan,0,0,15.2,400.0,3.857,29.6,42.5,991.3,1023.3112890364475,32.02771970051003,988.1845136977747,-3.099055638162781,12.4931640625,111.20417363929215,5189.4189453125,1728.1024088444929,302.2252601555294,-245.4921875,7.149374008178711,2.0100646972656477,-207.3692626953125,-227.32192993164062,16.55
2980,2025-01-25 00,49.5,190.25,nan,0,0,17.5,510.0,3.543,31.1,48.2,998.4,1030.874411593126,32.44386960093857,1009.6298583349142,11.19931634272666,179.775390625,272.8261868752076,5424.80224609375,1926.6709843464475,332.63712851104793,-259.72412109375,2.352813720703125,4.951593017578148,-95.02490234375,-263.4486389160156,17.96
2985,2025-01-27 00,42.5,151.75,6.0,1,1,36.9,540.0,7.214,56.3,63.0,977.6,1027.8751647240178,50.26701042714285,988.8897546599926,11.281600363117605,175.01171875,81.32820066050644,5507.53173828125,389.7515730044326,183.01456379015605,-248.86328125,13.53287410736084,3.3139587402343977,262.7762145996094,40.970394134521484,34.21
2999,2025-02-01 06,32.75,207.0,nan,0,0,23.9,590.0,4.425,44.9,56.2,989.4,1014.3745301671643,24.934771866383016,1004.9765600534797,15.536801752698466,102.5498046875,102.83201492718135,5641.3291015625,534.1898440028975,218.13084112416362,-146.18603515625,2.735041618347168,16.886224365234398,-22.862403869628906,-210.40602111816406,17.28
3012,2025-02-05 00,44.75,228.25,nan,0,0,11.3,1000.0,1.728,20.1,36.7,1003.5,1032.6918661198592,29.18747158860924,996.92963470586,-6.574759825389947,-124.78759765625,201.17517106524664,5164.4609375,204.26850268403805,285.72810157901023,-273.37255859375,2.109165906906128,10.239862060546898,-156.32354736328125,-148.6923065185547,6.96
3023,2025-02-08 12,40.25,176.5,0.0,1,1,17.9,170.0,10.228,47.1,61.4,970.1,996.6243762356382,26.493822036419488,989.2248955694481,19.09434137022936,59.64697265625,40.82347014103372,5422.09912109375,1309.9772551550177,289.25896253883536,-507.517578125,7.669635772705078,11.952996826171898,-115.5946273803711,-340.29522705078125,21.44
3043,2025-02-13 18,45.75,157.25,6.0,1,1,44.6,510.0,9.096,63.5,68.6,951.7,1017.3792205864742,65.66779480522416,978.8323612929728,27.12093551172279,58.5361328125,0.6146949997459668,5336.810546875,203.3650680008497,196.64945512632113,-434.51171875,8.60527515411377,1.5023742675781477,360.2618408203125,-220.61062622070312,37.6
3038,2025-02-13 18,48.25,192.75,nan,0,0,9.5,290.0,3.205,25.3,35.9,991.2,1011.1530386076497,19.937035189680955,993.5112468878096,2.295243469840898,141.54150390625,104.12730459703886,5387.22509765625,1618.886426925543,184.59470225511018,-275.2841796875,2.1754372119903564,5.721917724609398,71.20527648925781,-340.9276123046875,11.6
3042,2025-02-16 18,49.25,223.25,nan,0,0,15.1,730.0,2.491,25.0,39.4,997.4,1012.3368277964498,14.977819007387325,1007.3398269145434,9.980818125480937,175.92431640625,92.82787253661809,5389.45556640625,1997.4322974900667,241.94886894856867,-32.1064453125,2.2147457599639893,7.643273925781273,-91.33126068115234,-166.62435913085938,10.86
3053,2025-02-16 18,33.75,144.0,nan,0,0,8.0,570.0,1.598,20.3,41.8,1002.5,1027.675948911454,25.200973325516543,1001.9021868576516,-0.5727887282859001,41.2177734375,-51.19036670895435,5548.79443359375,1478.2437394231765,306.8275055615011,-259.98583984375,9.93186092376709,18.119531250000023,-353.82696533203125,-402.8844299316406,8.84
3060,2025-02-21 00,55.0,207.25,nan,0,0,15.9,670.0,2.8,25.8,49.7,978.9,1002.3371624572212,23.40729185175246,988.4092815656606,9.479410960191899,144.9794921875,137.7104543422333,5379.27490234375,1999.7233899601474,250.3011469750773,-238.54296875,5.0879034996032715,4.211877441406273,-3.0492215156555176,-17.277057647705078,13.57
3078,2025-02-24 00,38.5,184.5,nan,0,0,16.4,550.0,3.099,31.8,54.0,991.6,1019.5118010501669,27.952474878291923,994.1506737994033,2.5913476275283074,53.28515625,-0.9185468479748955,5441.01953125,1458.1848394152144,295.00861006621955,-302.79833984375,3.936945676803589,12.771173095703148,-211.70875549316406,-487.9126281738281,14.67
3087,2025-02-26 06,41.75,184.75,0.0,1,1,37.9,520.0,7.563,57.8,79.8,963.0,1019.3897843400594,56.3849625627156,991.9394450294719,28.934623252128176,94.94384765625,-15.249346717616625,5468.6611328125,271.51211527515414,202.51284894419064,-365.46435546875,3.8537092208862305,10.650994873046898,84.42617797851562,-498.44342041015625,31.16
3086,2025-02-26 06,57.75,196.0,nan,0,0,8.0,720.0,1.304,13.0,20.4,991.9,1010.4263886490371,18.499691871693358,977.413610315269,-14.513086462074739,0.7099609375,196.83572398967456,5186.291015625,1993.410009417055,199.5826602405516,-346.14111328125,5.386782646179199,2.6420532226562727,-136.89031982421875,-58.278663635253906,6.43
3097,2025-03-02 00,46.75,231.25,nan,0,0,10.2,270.0,3.496,26.7,45.4,1005.9,1028.7263850170168,22.77753247795431,1004.5523215934063,-1.3965309456561954,129.81103515625,276.2021578280764,5412.05419921875,917.5860226089179,181.1894682883794,-78.4482421875,3.5314197540283203,8.900659179687523,152.1810302734375,-217.2845458984375,14.75
3111,2025-03-06 18,43.5,155.75,nan,0,0,30.5,480.0,6.513,50.2,53.6,983.6,1030.0202578697854,46.37401763541038,1004.3381986214235,20.691958387048544,109.25,-26.723125414102928,5485.6533203125,1315.1897484353397,267.5710599896184,-278.869140625,8.375531196594238,6.114556884765648,-153.8684539794922,-519.5997924804688,25.03
3120,2025-03-09 18,37.75,153.0,24.0,1,1,14.7,360.0,3.955,34.0,51.8,1008.5,1031.4512400938197,22.925483257882206,1020.8232724348936,12.297515598956124,-61.095703125,-93.8988321021794,5412.3447265625,1975.137617811947,357.44939461823435,-235.42138671875,10.156867980957031,13.161431884765648,-61.43690872192383,-367.2145690917969,15.19
3129,2025-03-11 18,41.75,168.75,nan,0,0,27.6,630.0,4.85,44.5,71.4,983.8,1026.0090256589506,42.21801003395058,995.9368961035583,12.145880478558297,-66.3095703125,151.89038603217455,5365.388671875,278.78982260314575,184.26668944813864,-315.6650390625,10.396804809570312,10.286676025390648,40.40239334106445,-108.49235534667969,24.53
3130,2025-03-11 18,44.5,229.25,nan,0,0,7.9,500.0,1.637,17.5,34.2,1000.3,1031.8250240861742,31.553905922111653,1001.551615360399,1.280497196336455,1.7158203125,93.30949013685333,5384.91845703125,855.612491554537,250.6840272121096,-227.97412109375,2.0111613273620605,9.725305175781273,-337.921142578125,-264.135986328125,8.98
3136,2025-03-15 06,46.5,235.5,nan,0,0,13.6,580.0,2.472,24.6,40.4,994.9,1020.6429107060205,25.72744439742678,993.7186155900113,-1.196850718582482,26.67333984375,-42.01918891305043,5367.13671875,1989.3045772819291,280.8614121207246,-190.0556640625,3.92793869972229,9.236932373046898,-76.11190032958984,-383.7816162109375,16.14
3154,2025-03-20 06,43.0,160.25,6.0,1,1,30.9,420.0,7.391,52.7,70.4,976.8,1018.8845366252156,42.04499805099681,996.3678257217116,19.528287147492847,-53.86376953125,76.63747968856853,5384.041015625,204.7807294517584,277.78592734541917,-366.3193359375,7.392850399017334,6.243188476562523,152.7575225830078,-489.00152587890625,30.92
3161,2025-03-25 00,33.0,179.5,nan,0,0,10.1,650.0,1.755,22.8,44.4,1007.1,1020.7724367357882,13.644873259225733,1012.4843950920481,5.356831615485589,-33.046875,-81.80821327603502,5544.0595703125,1999.5284502321151,330.0328522530307,-170.525390625,3.870150566101074,15.776300048828148,-64.59154510498047,-384.40435791015625,9.76
3175,2025-03-28 12,47.0,149.5,nan,0,0,18.8,560.0,3.619,33.0,43.9,993.9,1018.9414070689227,25.001465662672672,1016.3647425985341,22.42480119228412,152.86767578125,35.675528165457145,5519.3095703125,1984.979917952969,264.30926015471863,-390.12939453125,3.4801366329193115,-0.36044921874997726,-408.86810302734375,-476.1435241699219,17.22
3174,2025-03-28 12,34.75,198.0,nan,0,0,7.8,410.0,1.879,21.2,37.6,1012.7,1020.9322923529069,8.22556627868812,1014.3299239567563,1.6231978825375108,43.57861328125,-21.534159487273588,5582.97607421875,1992.7761120933924,258.53343713621337,-119.4404296875,2.5443029403686523,14.608239746093773,-80.69921875,-389.543212890625,10.91
3185,2025-03-30 18,47.5,162.0,nan,0,0,13.5,370.0,3.538,29.2,41.4,1010.9,1027.496174109489,16.568683875113948,1018.9410301499147,8.013539915539695,113.93994140625,35.72880608543558,5484.53857421875,1699.0309308163626,270.93187915485476,-368.89501953125,5.3793253898620605,2.2131286621093977,-219.3329620361328,-524.2642211914062,16.24
3183,2025-03-30 18,34.75,148.5,nan,0,0,9.4,310.0,2.941,27.2,43.4,1011.2,1028.4799190654478,17.306396116229052,1013.9061644226664,2.732641473447643,57.826171875,36.69656801110531,5596.1005859375,1636.6131447641385,329.68801757478695,-368.89501953125,6.5757036209106445,16.250146484375023,-469.1359558105469,-324.9110107421875,12.59
3199,2025-04-07 12,51.0,175.0,nan,0,0,8.6,430.0,1.989,18.7,35.9,1013.9,1031.284209321427,17.429106782364443,999.1308639699774,-14.72423856908506,-55.46728515625,-90.89163621610824,5302.3935546875,1918.16282638545,359.4774434404932,-143.0302734375,2.2454946041107178,3.9457031250000227,-85.70832061767578,-117.96304321289062,8.51
3228,2025-04-16 00,43.0,145.0,nan,0,0,24.9,600.0,4.642,42.0,52.5,978.5,1013.0776368363381,34.590759394931865,997.1357403947109,18.648862953304615,-105.5234375,36.35277583406898,5394.1513671875,204.18283685619772,197.4029370658895,-361.10107421875,15.043813705444336,nan,-16.510454177856445,-164.44540405273438,20.66
3247,2025-04-26 12,55.75,193.5,nan,0,0,13.0,910.0,2.101,20.8,28.1,994.9,1017.3733389251909,22.510362850972115,1005.2773293239273,10.414353249708597,-54.05126953125,3.6875977647809517,5302.63134765625,236.40605774844218,199.37947973208315,-215.12060546875,4.189101696014404,3.9568115234375227,-65.86083221435547,-111.05663299560547,7.47
3254,2025-10-01 00,49.5,225.75,nan,0,0,32.7,480.0,6.919,50.3,58.6,976.0,1022.3813512735496,46.371341507924626,998.1048655965906,22.09485583096557,28.8974609375,69.85728097886566,5516.12841796875,223.1513250786638,184.64115126662347,-300.14208984375,4.803305625915527,14.914331054687523,90.49427032470703,-70.44448852539062,25.11
3257,2025-10-02 12,44.0,157.5,6.0,1,1,24.3,440.0,5.528,43.5,60.0,992.5,1022.337831874833,29.851015468583,1014.2837888646169,21.796972458366895,88.482421875,-1.3684141886431334,5669.83447265625,1769.442254624117,350.281170903701,-204.13037109375,10.50455093383789,14.701715087890648,-145.25912475585938,-344.3665771484375,20.61
3269,2025-10-09 00,50.75,158.0,0.0,1,1,34.2,570.0,6.39,49.4,62.4,976.9,1028.1709603723161,51.22973722778488,1001.4472058939397,24.505982749408417,-45.345703125,-79.36924357115345,5402.4267578125,283.2105814016239,190.74754822949424,-450.53955078125,9.797823905944824,8.452111816406273,198.0718536376953,-345.8141784667969,26.83
3278,2025-10-13 06,52.5,174.25,nan,0,0,16.7,670.0,2.918,27.3,45.4,988.1,1016.2497455868737,28.12187693452995,995.8685482680996,7.74067961575588,-48.58154296875,23.34697097781744,5341.974609375,1282.442335427874,254.48343096555868,-301.15234375,4.110527515411377,8.431573486328148,-8.575700759887695,-161.2955780029297,17.03
3288,2025-10-14 18,35.0,159.75,0.0,1,1,19.0,270.0,6.768,45.0,70.5,998.1,1022.5187339305371,24.37945170397461,1007.0892446912358,8.949962464673263,158.037109375,55.85756518981961,5828.50927734375,1880.3192049125703,336.1506383893204,-282.818359375,5.800302982330322,22.053979492187523,39.446414947509766,-127.71823120117188,20.06
3301,2025-10-18 12,43.5,177.75,nan,0,0,29.6,370.0,7.81,52.3,66.0,988.7,1024.6211512209127,35.92272592794393,1014.5221409732328,25.82371568026406,129.57177734375,19.593010062736578,5650.41748046875,1973.9902816563176,358.8294335933971,-242.22021484375,6.5425004959106445,15.468591308593773,-115.38650512695312,-442.8151550292969,25.12
3309,2025-10-23 00,57.0,153.0,nan,0,0,9.7,250.0,3.834,26.3,34.6,1009.2,1038.654289383123,29.490226883122887,999.2790884060519,-9.88497409394813,-175.158203125,-145.48144432390333,5161.5595703125,389.4491206892208,357.772157862843,-234.69384765625,6.489398002624512,4.914971923828148,-135.48062133789062,-179.2919921875,12.18
3319,2025-10-25 18,39.25,199.5,nan,0,0,7.7,270.0,2.726,23.7,44.1,1012.0,1024.9718208416339,13.001056681477621,1005.8555945795028,-6.115169580653401,106.0966796875,64.31227526877821,5672.0107421875,1992.045728361929,323.1822245649624,-219.34375,3.45088529586792,19.427453613281273,-448.17041015625,-134.57315063476562,10.74
3317,2025-10-25 18,53.25,215.0,nan,0,0,13.9,580.0,2.493,23.2,45.0,992.0,1019.2202538018737,27.255593157342446,987.8576670397799,-4.106993604751324,-98.1455078125,-17.920137851887734,5254.04541015625,1999.5412120984145,285.80408210391556,-278.42138671875,1.9598230123519897,9.739434814453148,25.319467544555664,-206.7769775390625,13.29
3316,2025-10-25 18,48.75,230.5,nan,0,0,18.5,430.0,4.289,34.7,60.9,987.2,1018.8086857346314,31.640655949475104,996.8561525690588,9.6881227839026,0.0625,188.03857409558546,5384.892578125,1214.7204636466165,291.9426044018274,-278.322265625,7.071025371551514,13.313165283203148,78.31129455566406,-304.83868408203125,18.22
3324,2025-10-27 12,42.5,161.75,42.0,0,1,20.5,530.0,4.092,37.2,56.0,991.3,1015.1467055483383,23.818580548338332,1014.2346609680369,22.906535968036906,252.09765625,-40.99997106816977,5750.11083984375,1960.4721357153237,277.1727456310472,-400.828125,9.072026252746582,14.216760253906273,-206.92361450195312,-345.66009521484375,18.44
3321,2025-10-27 12,41.75,210.25,18.0,1,1,17.0,490.0,3.547,33.0,44.7,1001.8,1030.2014142291773,28.352110029958567,1011.5257986057085,9.676494406489724,92.80615234375,20.784916862430656,5606.0908203125,1988.9958353344114,306.0063461183634,-235.544921875,2.4855830669403076,16.890435791015648,-235.51580810546875,-531.0196533203125,14.2
